fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2016-02-07,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","17,1",Varias,"24,2",13:34,05,"8,9","15,3",08:19,"7,8","1020,2",Varias,"1015,8",05,70,83,Varias,52,11:48
2016-02-08,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","17,1",Varias,"24,0",12:33,99,"6,7","16,9",10:25,"5,5","1022,3",Varias,"1018,6",04,71,85,01:17,54,12:33
2016-02-09,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","17,6",03:39,"23,5",15:06,06,"8,3","15,3",13:40,"7,0","1023,7",Varias,"1020,4",04,67,80,Varias,52,15:06
2016-02-10,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,3","0,0","16,9",07:18,"23,7",13:52,99,"7,5","15,0",Varias,"9,5","1021,6",00,"1016,9",17,65,76,Varias,52,13:51
2016-02-11,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","14,8",07:51,"23,5",Varias,99,"6,9","13,3",Varias,"9,4","1018,5",00,"1015,6",16,63,79,Varias,48,13:52
2016-02-12,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","16,7",01:02,"24,1",13:25,06,"7,2","16,1",13:41,"7,3","1018,0",Varias,"1015,6",16,67,81,10:25,52,14:34
2016-02-13,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","15,2",03:51,"24,8",14:41,99,"6,4","13,9",Varias,"9,6","1018,8",Varias,"1015,8",16,71,81,Varias,56,10:51
2016-02-14,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,6","0,0","18,4",23:28,"24,9",14:05,07,"6,9","18,1",18:47,"8,1","1019,0",Varias,"1016,1",05,63,82,Varias,48,12:05
2016-02-15,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,5","0,0","17,3",05:22,"23,7",14:08,06,"13,6","24,7",12:35,"10,0","1018,5",Varias,"1015,5",15,56,70,01:46,40,15:18
2016-02-16,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,3","0,0","16,6",23:02,"22,0",12:51,03,"10,3","23,6",11:33,"10,2","1019,8",Varias,"1015,5",06,50,68,01:10,37,11:35
2016-02-17,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,9","0,0","15,7",05:54,"22,1",14:07,07,"9,4","16,4",13:30,"9,3","1020,1",Varias,"1018,0",03,51,61,Varias,40,11:58
2016-02-18,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,4","0,9","14,2",19:56,"22,6",16:07,07,"5,0","18,9",19:01,"7,5","1019,7",00,"1010,9",17,58,76,12:36,35,15:45
2016-02-19,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"15,7","3,8","11,5",08:07,"19,9",14:13,04,"5,0","15,0",12:04,"5,3","1013,5",Varias,"1009,8",17,57,81,Varias,40,14:17
2016-02-20,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"16,4","0,2","10,7",00:57,"22,2",16:16,36,"3,6","9,7",18:33,"8,7","1012,2",00,"1008,4",16,57,83,Varias,42,Varias
2016-02-21,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,2","0,0","13,8",08:00,"22,6",14:12,25,"2,8","10,3",Varias,"9,6","1013,9",Varias,"1008,5",05,61,84,00:06,50,14:13
2016-02-22,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,1","0,0","13,1",06:18,"23,1",16:02,99,"3,6","7,8",Varias,"8,6","1017,8",Varias,"1013,4",03,64,82,07:21,48,16:04
2016-02-23,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","15,0",Varias,"23,1",14:24,07,"7,8","15,0",12:54,"7,9","1018,3",Varias,"1015,4",17,56,74,00:08,41,12:51
2016-02-24,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","14,9",07:00,"23,0",14:24,99,"8,6","16,9",Varias,"10,8","1017,0",01,"1013,6",16,56,70,00:00,41,14:25
2016-02-25,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","16,0",23:57,"23,1",14:08,06,"10,0","18,1",15:06,"10,2","1016,9",Varias,"1013,9",16,57,69,Varias,45,13:30
2016-02-26,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,4","0,0","14,0",07:28,"22,8",12:47,99,"6,1","14,4",Varias,"6,9","1016,2",00,"1013,4",17,58,73,Varias,44,12:47
2016-02-27,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,2","0,0","13,7",05:48,"22,8",12:36,08,"7,2","18,1",15:33,"5,0","1014,9",Varias,"1012,3",05,61,77,Varias,42,14:12
2016-02-28,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","15,1",07:48,"23,4",14:11,05,"3,3","12,5",22:31,"8,7","1013,1",Varias,"1010,4",16,66,80,Varias,54,14:11
2016-02-29,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","16,2",Varias,"21,9",13:33,07,"11,4","21,7",13:04,"9,0","1015,5",Varias,"1012,4",05,57,79,00:21,42,15:04
2016-03-01,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,3","0,0","16,2",04:28,"22,4",13:39,99,"11,1","16,9",Varias,"3,5","1016,8",Varias,"1013,7",17,51,76,Varias,40,12:38
2016-03-02,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,0","0,0","17,0",00:00,"28,9",14:18,99,"6,9","14,4",Varias,"4,7","1015,3",Varias,"1012,4",18,40,78,Varias,14,14:17
2016-03-03,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","16,4",23:49,"24,5",12:50,04,"9,4","15,3",10:09,"10,1","1013,0",00,"1010,0",16,51,76,23:30,33,06:42
2016-03-04,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","15,0",07:34,"23,0",15:03,99,"6,9","11,7",Varias,"9,9","1011,7",00,"1008,3",15,61,76,00:00,47,14:43
2016-03-05,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","16,1",22:55,"21,8",11:21,99,"6,7","12,8",Varias,"3,1","1013,0",Varias,"1009,8",05,59,72,Varias,45,14:59
2016-03-06,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,6","0,0","15,3",23:44,"21,9",13:19,99,"8,1","16,1",Varias,"3,9","1012,8",Varias,"1010,1",16,55,71,Varias,43,13:19
2016-03-07,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"17,9","0,0","13,6",07:15,"22,2",13:33,06,"8,6","18,1",13:19,"8,4","1013,5",10,"1010,7",16,52,78,01:14,40,11:38
2016-03-08,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,4","0,0","14,8",04:46,"22,0",15:24,06,"8,6","18,1",14:31,"4,7","1013,1",Varias,"1010,1",16,55,73,00:00,38,15:26
2016-03-09,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,8","0,0","15,3",03:59,"22,2",Varias,06,"10,0","19,7",15:41,"9,3","1013,6",Varias,"1010,3",17,53,68,Varias,42,11:01
2016-03-10,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","16,2",07:13,"22,9",13:06,05,"10,8","18,6",03:13,"11,3","1013,1",Varias,"1009,9",05,56,79,Varias,42,13:06
2016-03-11,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","15,1",05:49,"23,2",14:04,06,"10,3","18,1",11:26,"10,9","1013,0",00,"1010,0",18,59,73,Varias,47,13:46
2016-03-12,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,6","0,0","14,9",04:14,"22,3",15:07,09,"6,1","11,4",11:04,"8,0","1012,5",Varias,"1009,2",18,58,70,Varias,45,10:53
2016-03-13,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,2","0,0","14,1",05:41,"22,4",13:58,09,"6,4","11,7",12:55,"10,8","1010,8",Varias,"1007,6",17,59,71,01:29,46,13:58
2016-03-14,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"17,8","0,0","13,4",06:16,"22,3",15:07,99,"3,3","7,8",Varias,"9,5","1011,1",Varias,"1007,9",05,59,72,06:57,47,12:13
2016-03-15,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,5","0,0","14,4",02:50,"22,6",14:22,06,"6,7","12,5",09:52,"11,1","1012,7",Varias,"1009,2",05,64,80,Varias,51,10:54
2016-03-16,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","15,3",05:43,"23,2",12:22,05,"6,7","13,3",02:57,"10,3","1011,5",00,"1008,4",04,70,82,06:10,56,10:18
2016-03-17,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,3","0,0","14,1",06:39,"24,5",15:59,10,"2,2","6,7",13:38,"11,1","1011,2",Varias,"1009,0",02,67,92,07:19,50,09:24
2016-03-18,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,4","0,0","15,8",04:31,"23,1",15:20,09,"7,5","13,3",13:38,"11,0","1011,9",Varias,"1009,2",04,67,87,00:57,52,14:42
2016-03-19,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,2","0,0","16,0",03:29,"24,3",13:42,07,"5,0","12,8",13:48,"3,1","1011,5",Varias,"1008,7",05,65,81,07:16,46,13:52
2016-03-20,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","17,1",07:16,"23,0",11:40,12,"4,2","10,8",12:18,"4,8","1010,8",Varias,"1008,5",18,59,73,22:27,46,11:40
2016-03-21,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","14,3",06:40,"24,0",13:16,20,"2,5","10,8",15:50,"9,7","1014,3",Varias,"1009,7",05,52,75,Varias,34,13:17
2016-03-22,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","14,8",05:03,"23,2",10:45,31,"3,9","9,2",06:32,"7,8","1016,4",Varias,"1013,4",04,52,69,23:56,41,14:10
2016-03-23,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","14,6",07:12,"23,7",13:59,99,"3,9","8,3",Varias,"10,1","1014,8",00,"1009,8",16,64,76,06:59,46,14:02
2016-03-24,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","15,6",06:01,"22,8",12:00,99,"9,2","16,9",Varias,"11,4","1017,0",Varias,"1010,5",03,49,71,Varias,34,08:12
2016-03-25,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,7","0,0","14,8",05:07,"22,6",14:24,99,"7,5","16,1",Varias,"9,1","1018,9",Varias,"1015,6",03,54,63,Varias,40,14:25
2016-03-26,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,7","0,0","15,6",05:22,"21,8",15:08,99,"8,1","14,4",Varias,"11,2","1019,1",Varias,"1015,7",06,60,70,Varias,48,10:24
2016-03-27,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"17,8","0,0","13,7",05:44,"22,0",14:18,07,"6,9","15,0",13:55,"10,7","1017,7",00,"1013,8",16,56,70,20:29,45,12:45
2016-03-28,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","16,5",23:53,"24,2",12:49,06,"7,2","13,9",12:30,"8,7","1014,8",00,"1011,3",18,54,78,Varias,37,15:02
2016-03-29,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","15,3",06:30,"22,7",13:13,09,"5,3","11,7",Varias,"7,9","1011,8",00,"1007,8",16,63,74,00:04,46,13:39
2016-03-30,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,,"0,8",,,,,,"2,2",,,,,,,,,,,,
2016-03-31,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","15,3",01:07,"22,8",10:55,06,"6,9","17,5",10:33,"3,6","1013,2",Varias,"1006,7",00,69,80,01:05,50,11:09
2016-04-01,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,7","0,0","15,3",05:36,"22,1",13:04,03,"8,3","15,3",00:23,"4,7","1013,1",00,"1008,3",19,57,65,Varias,43,11:11
2016-04-02,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,2","0,0","15,6",22:48,"20,9",13:31,30,"2,5","8,9",23:21,"0,4","1009,1",Varias,"1006,3",04,60,74,23:30,51,13:33
2016-04-03,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,8","0,0","14,4",04:08,"23,2",12:55,03,"3,3","10,3",19:54,"7,5","1013,5",23,"1008,5",04,65,78,03:48,51,09:42
2016-04-04,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,,"0,0",,,,,,"2,8",,,"8,0","1018,4",Varias,"1011,1",17,62,,,,
2016-04-05,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,8","0,0","15,0",06:11,"24,5",14:17,21,"3,6","8,3",13:29,"10,3","1012,2",00,"1009,8",05,69,80,Varias,52,14:16
2016-04-06,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,4","0,0","17,6",06:54,"25,3",13:49,06,"2,5","13,9",15:45,"7,9","1010,6",00,"1006,1",16,66,82,06:34,50,13:50
2016-04-07,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,2","0,0","17,4",04:16,"24,9",15:09,06,"8,9","18,6",17:38,"9,6","1008,9",Varias,"1005,9",16,62,79,Varias,42,15:10
2016-04-08,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","16,3",04:22,"23,8",14:27,,"8,9",,,"11,7","1011,6",Varias,"1007,9",06,54,72,Varias,42,11:29
2016-04-09,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,1","0,0","14,9",05:21,"23,3",13:02,06,"8,1","17,5",09:09,"11,7","1011,4",00,"1008,3",06,58,71,Varias,45,13:18
2016-04-10,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,8","0,0","16,3",00:53,"23,3",11:00,08,"2,8","9,2",03:01,"3,8","1010,0",00,"1007,3",17,57,71,03:06,42,11:18
2016-04-11,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,9","0,0","16,4",23:41,"23,4",15:26,99,"3,1","8,9",Varias,"0,5","1008,8",Varias,"1006,0",15,58,79,05:00,42,15:28
2016-04-12,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","14,1",05:01,"23,9",17:39,21,"4,7","10,8",Varias,"7,6","1010,2",Varias,"1007,2",18,55,71,Varias,43,09:55
2016-04-13,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,8","0,0","16,0",06:46,"23,7",13:06,99,"5,0","9,2",Varias,"7,1","1010,1",00,"1007,3",17,64,79,Varias,50,09:31
2016-04-14,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,,"0,0",,,,,,"5,8",,,"8,5","1008,8",Varias,"1005,9",16,63,,,,
2016-04-15,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,5","0,0","16,1",06:46,"24,9",13:45,99,"5,6","12,5",Varias,"10,5","1009,0",Varias,"1006,1",05,66,84,21:40,59,07:58
2016-04-16,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,7","0,0","15,7",06:20,"25,7",14:59,22,"2,8","10,3",16:37,"9,3","1010,1",Varias,"1006,8",04,69,87,05:08,52,15:03
2016-04-17,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","16,1",05:58,"24,8",12:10,99,"4,2","10,8",Varias,"11,8","1009,8",00,"1005,8",16,68,87,06:12,52,12:10
2016-04-18,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,4","0,4","18,5",23:10,"28,3",14:20,26,"6,9","13,9",14:52,"10,4","1007,1",Varias,"1003,3",09,62,94,08:00,24,15:59
2016-04-19,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,8","0,0","15,3",06:37,"24,2",Varias,28,"3,6","14,4",08:59,"5,7","1010,1",23,"1005,4",04,61,75,Varias,40,08:07
2016-04-20,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","15,6",05:06,"23,5",14:37,99,"2,8","7,8",Varias,"4,0","1012,2",Varias,"1009,2",04,66,79,05:08,51,08:47
2016-04-21,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","15,3",06:36,"24,0",13:15,21,"4,7","10,3",17:57,"11,4","1011,8",Varias,"1009,4",17,61,77,22:15,42,09:37
2016-04-22,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,8","0,0","15,7",06:21,"26,0",13:30,14,"1,9","7,2",13:31,"12,6","1012,2",Varias,"1010,2",17,59,84,Varias,39,12:49
2016-04-23,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,5","0,0","18,9",23:09,"24,1",14:41,99,"5,6","10,3",Varias,"4,8","1012,0",00,"1008,2",18,73,88,01:23,58,16:13
2016-04-24,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,0","0,0","18,2",05:05,"23,7",13:55,99,"7,2","15,3",Varias,"10,5","1009,6",00,"1006,6",17,58,76,00:53,49,11:09
2016-04-25,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","16,8",05:04,"24,4",12:50,99,"6,4","13,9",Varias,"10,5","1008,1",00,"1005,8",17,57,72,05:08,45,10:37
2016-04-26,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,8","0,0","16,2",05:22,"23,4",13:48,09,"6,4","13,3",Varias,"12,2","1008,5",Varias,"1005,5",18,57,74,04:38,48,Varias
2016-04-27,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","16,2",01:32,"23,0",11:33,99,"3,6","9,2",Varias,"12,7","1008,6",Varias,"1006,3",18,59,75,Varias,50,11:39
2016-04-28,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","16,3",04:17,"23,7",13:26,99,"6,7","12,8",Varias,"7,9","1007,9",00,"1005,0",16,65,80,Varias,54,10:05
2016-04-29,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","15,9",06:06,"24,8",13:45,09,"6,1","12,8",12:20,"9,8","1009,3",Varias,"1004,6",04,61,80,00:00,49,09:56
2016-04-30,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,6","0,0","17,9",Varias,"25,3",13:41,06,"8,3","16,4",Varias,"8,5","1011,5",23,"1008,2",02,59,78,Varias,46,13:41
2016-05-01,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,2","0,0","17,5",23:47,"25,0",12:36,99,"8,1","16,4",Varias,"6,0","1011,0",00,"1008,4",18,56,73,Varias,37,12:21
2016-05-02,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,8","0,0","15,6",06:13,"26,0",15:14,99,"4,7","11,7",Varias,"11,3","1009,8",00,"1006,2",16,58,74,23:20,45,17:51
2016-05-03,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,2","0,0","15,9",03:31,"24,6",14:18,16,"3,3","8,9",12:50,"9,5","1007,7",00,"1005,5",Varias,65,79,Varias,52,14:18
2016-05-04,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","15,8",06:08,"24,9",15:53,34,"4,4","9,7",05:39,"6,3","1007,7",Varias,"1004,8",04,55,78,Varias,35,16:34
2016-05-05,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,8","0,0","17,8",01:09,"23,9",10:27,10,"2,8","7,2",16:56,"2,0","1009,8",Varias,"1006,5",03,67,78,Varias,52,09:35
2016-05-06,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,5","0,0","17,4",22:56,"23,6",11:49,99,"2,8","7,2",Varias,"4,8","1010,1",Varias,"1008,0",05,59,76,Varias,49,14:09
2016-05-07,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,2","0,0","17,6",05:38,"26,8",16:16,26,"6,7","17,5",16:12,"6,9","1009,5",00,"1002,4",18,60,72,05:56,37,16:20
2016-05-08,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,0","0,0","16,3",04:53,"27,7",16:15,25,"10,0","19,7",15:10,"10,5","1003,1",00,"997,8",16,56,81,Varias,39,12:43
2016-05-09,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,7","0,0","18,0",05:35,"27,4",13:37,26,"7,2","18,1",12:11,"10,5","1003,2",Varias,"999,8",04,51,89,05:21,26,11:30
2016-05-10,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,4","0,0","17,9",00:08,"26,9",13:40,29,"6,7","16,9",10:21,"9,2","1005,4",Varias,"1000,6",05,43,70,Varias,25,17:18
2016-05-11,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,9","0,0","16,9",03:14,"24,9",12:51,26,"4,4","13,3",00:01,"4,2","1009,4",Varias,"1004,5",03,55,68,Varias,41,12:48
2016-05-12,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,0","0,0","17,1",06:36,"25,0",14:42,30,"3,1","8,3",23:52,"6,0","1012,2",Varias,"1008,0",03,65,76,06:26,47,14:41
2016-05-13,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","15,8",03:43,"25,3",13:08,06,"5,8","13,3",19:01,"6,2","1013,1",Varias,"1011,1",04,60,74,Varias,49,13:12
2016-05-14,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,8","0,0","17,2",04:23,"24,4",13:06,06,"8,3","17,5",16:25,"11,7","1013,6",Varias,"1011,1",04,57,69,19:58,43,10:12
2016-05-15,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,8","0,0","17,4",Varias,"24,3",14:14,07,"9,4","16,9",Varias,"12,1","1013,2",00,"1010,1",17,56,72,Varias,42,09:28
2016-05-16,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,5","0,0","17,9",03:36,"25,1",14:40,99,"8,9","15,0",Varias,"9,4","1012,6",Varias,"1010,3",17,60,71,04:43,42,11:34
2016-05-17,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,8","0,0","16,5",06:07,"25,2",11:00,08,"5,3","14,4",16:08,"9,1","1012,5",Varias,"1009,9",05,56,72,06:21,44,11:00
2016-05-18,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,8","0,0","16,3",05:59,"25,3",14:01,06,"7,8","18,6",11:45,"11,6","1013,5",Varias,"1010,2",03,57,73,Varias,42,13:39
2016-05-19,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,4","0,0","17,9",Varias,"24,9",12:31,07,"8,3","15,3",14:08,"11,6","1013,0",Varias,"1010,4",19,54,72,23:50,43,12:59
2016-05-20,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","16,1",04:32,"25,0",12:17,09,"5,0","11,7",16:05,"7,9","1011,5",00,"1008,2",18,62,78,Varias,47,11:12
2016-05-21,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,3","0,0","16,9",06:16,"23,7",15:58,09,"6,1","11,4",Varias,"5,6","1010,1",Varias,"1007,9",06,69,78,Varias,60,15:58
2016-05-22,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,6","0,0","17,9",06:12,"25,2",13:03,99,"6,7","14,4",Varias,"12,2","1011,4",Varias,"1009,0",04,63,80,Varias,54,10:55
2016-05-23,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,0","0,0","16,4",05:00,"25,7",13:49,99,"5,3","10,3",Varias,"9,2","1011,9",Varias,"1009,3",19,68,83,05:51,54,13:52
2016-05-24,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,0","0,0","16,4",03:42,"25,5",09:53,08,"3,3","9,2",12:20,"7,1","1011,5",Varias,"1008,4",18,68,84,05:11,52,09:54
2016-05-25,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,6","18,4",08:19,"22,8",16:53,07,"2,8","8,3",04:20,"0,3","1009,0",00,"1006,0",18,72,87,08:30,52,16:59
2016-05-26,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,9","0,0","17,8",Varias,"26,0",17:51,99,"3,3","11,7",Varias,"7,8","1008,0",Varias,"1005,2",16,67,81,Varias,38,17:32
2016-05-27,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,5","0,0","15,1",06:12,"25,9",16:33,99,"3,3","11,4",Varias,"8,1","1012,8",Varias,"1006,9",04,61,84,05:37,42,11:34
