periodos_id,periodos_nombre,indicadores_id,indicadores_nombre,islas_alojamiento_id,islas_alojamiento_nombre,estancias_medias_indice_ocupacion_plazas_hoteleras_ofertadas_pernoctaciones_establecimientos_hoteleros
2009M03,2009 Marzo,1,Índice de ocupación por plazas,ES70,Canarias,62.8
2009M03,2009 Marzo,1,Índice de ocupación por plazas,ES708,Lanzarote,57.6
2009M03,2009 Marzo,1,Índice de ocupación por plazas,ES704,Fuerteventura,56.4
2009M03,2009 Marzo,1,Índice de ocupación por plazas,ES705,Gran Canaria,68.1
2009M03,2009 Marzo,1,Índice de ocupación por plazas,ES709,Tenerife,65.0
2009M03,2009 Marzo,1,Índice de ocupación por plazas,ES706,La Gomera,76.9
2009M03,2009 Marzo,1,Índice de ocupación por plazas,ES707,La Palma,44.4
2009M03,2009 Marzo,1,Índice de ocupación por plazas,ES703,El Hierro,27.9
2009M03,2009 Marzo,2,Pernoctaciones,ES70,Canarias,4526457
2009M03,2009 Marzo,2,Pernoctaciones,ES708,Lanzarote,619714
2009M03,2009 Marzo,2,Pernoctaciones,ES704,Fuerteventura,772039
2009M03,2009 Marzo,2,Pernoctaciones,ES705,Gran Canaria,1253051
2009M03,2009 Marzo,2,Pernoctaciones,ES709,Tenerife,1774613
2009M03,2009 Marzo,2,Pernoctaciones,ES706,La Gomera,46081
2009M03,2009 Marzo,2,Pernoctaciones,ES707,La Palma,57930
2009M03,2009 Marzo,2,Pernoctaciones,ES703,El Hierro,3029
2009M02,2009 Febrero,0,Estancias medias,ES70,Canarias,7.8
2009M02,2009 Febrero,0,Estancias medias,ES708,Lanzarote,8.0
2009M02,2009 Febrero,0,Estancias medias,ES704,Fuerteventura,9.4
2009M02,2009 Febrero,0,Estancias medias,ES705,Gran Canaria,7.6
2009M02,2009 Febrero,0,Estancias medias,ES709,Tenerife,7.7
2009M02,2009 Febrero,0,Estancias medias,ES706,La Gomera,6.0
2009M02,2009 Febrero,0,Estancias medias,ES707,La Palma,5.2
2009M02,2009 Febrero,0,Estancias medias,ES703,El Hierro,3.0
2009M02,2009 Febrero,1,Índice de ocupación por plazas,ES70,Canarias,61.5
2009M02,2009 Febrero,1,Índice de ocupación por plazas,ES708,Lanzarote,54.6
2009M02,2009 Febrero,1,Índice de ocupación por plazas,ES704,Fuerteventura,46.2
2009M02,2009 Febrero,1,Índice de ocupación por plazas,ES705,Gran Canaria,66.5
2009M02,2009 Febrero,1,Índice de ocupación por plazas,ES709,Tenerife,69.4
2009M02,2009 Febrero,1,Índice de ocupación por plazas,ES706,La Gomera,64.4
2009M02,2009 Febrero,1,Índice de ocupación por plazas,ES707,La Palma,44.5
2009M02,2009 Febrero,1,Índice de ocupación por plazas,ES703,El Hierro,28.1
2009M02,2009 Febrero,2,Pernoctaciones,ES70,Canarias,3991217
2009M02,2009 Febrero,2,Pernoctaciones,ES708,Lanzarote,511718
2009M02,2009 Febrero,2,Pernoctaciones,ES704,Fuerteventura,571090
2009M02,2009 Febrero,2,Pernoctaciones,ES705,Gran Canaria,1111752
2009M02,2009 Febrero,2,Pernoctaciones,ES709,Tenerife,1707230
2009M02,2009 Febrero,2,Pernoctaciones,ES706,La Gomera,34852
2009M02,2009 Febrero,2,Pernoctaciones,ES707,La Palma,51825
2009M02,2009 Febrero,2,Pernoctaciones,ES703,El Hierro,2750
2009M01,2009 Enero,0,Estancias medias,ES70,Canarias,8.8
2009M01,2009 Enero,0,Estancias medias,ES708,Lanzarote,8.7
2009M01,2009 Enero,0,Estancias medias,ES704,Fuerteventura,10.1
2009M01,2009 Enero,0,Estancias medias,ES705,Gran Canaria,8.5
2009M01,2009 Enero,0,Estancias medias,ES709,Tenerife,8.8
2009M01,2009 Enero,0,Estancias medias,ES706,La Gomera,8.2
2009M01,2009 Enero,0,Estancias medias,ES707,La Palma,6.1
2009M01,2009 Enero,0,Estancias medias,ES703,El Hierro,3.5
2009M01,2009 Enero,1,Índice de ocupación por plazas,ES70,Canarias,62.2
2009M01,2009 Enero,1,Índice de ocupación por plazas,ES708,Lanzarote,53.4
2009M01,2009 Enero,1,Índice de ocupación por plazas,ES704,Fuerteventura,49.8
2009M01,2009 Enero,1,Índice de ocupación por plazas,ES705,Gran Canaria,67.4
2009M01,2009 Enero,1,Índice de ocupación por plazas,ES709,Tenerife,69.5
2009M01,2009 Enero,1,Índice de ocupación por plazas,ES706,La Gomera,72.4
2009M01,2009 Enero,1,Índice de ocupación por plazas,ES707,La Palma,38.6
2009M01,2009 Enero,1,Índice de ocupación por plazas,ES703,El Hierro,26.9
2009M01,2009 Enero,2,Pernoctaciones,ES70,Canarias,4538077
2009M01,2009 Enero,2,Pernoctaciones,ES708,Lanzarote,570463
2009M01,2009 Enero,2,Pernoctaciones,ES704,Fuerteventura,699846
2009M01,2009 Enero,2,Pernoctaciones,ES705,Gran Canaria,1248200
2009M01,2009 Enero,2,Pernoctaciones,ES709,Tenerife,1921393
2009M01,2009 Enero,2,Pernoctaciones,ES706,La Gomera,43407
2009M01,2009 Enero,2,Pernoctaciones,ES707,La Palma,51847
2009M01,2009 Enero,2,Pernoctaciones,ES703,El Hierro,2921
2008,2008,0,Estancias medias,ES70,Canarias,7.8
2008,2008,0,Estancias medias,ES708,Lanzarote,8.3
2008,2008,0,Estancias medias,ES704,Fuerteventura,9.6
2008,2008,0,Estancias medias,ES705,Gran Canaria,7.6
2008,2008,0,Estancias medias,ES709,Tenerife,7.5
2008,2008,0,Estancias medias,ES706,La Gomera,6.0
2008,2008,0,Estancias medias,ES707,La Palma,5.9
2008,2008,0,Estancias medias,ES703,El Hierro,3.3
2008,2008,1,Índice de ocupación por plazas,ES70,Canarias,71.3
2008,2008,1,Índice de ocupación por plazas,ES708,Lanzarote,66.7
2008,2008,1,Índice de ocupación por plazas,ES704,Fuerteventura,70.7
2008,2008,1,Índice de ocupación por plazas,ES705,Gran Canaria,74.0
2008,2008,1,Índice de ocupación por plazas,ES709,Tenerife,72.9
2008,2008,1,Índice de ocupación por plazas,ES706,La Gomera,73.0
2008,2008,1,Índice de ocupación por plazas,ES707,La Palma,52.7
2008,2008,1,Índice de ocupación por plazas,ES703,El Hierro,36.5
2008,2008,2,Pernoctaciones,ES70,Canarias,47064744
2008,2008,2,Pernoctaciones,ES708,Lanzarote,7705660
2008,2008,2,Pernoctaciones,ES704,Fuerteventura,6216306
2008,2008,2,Pernoctaciones,ES705,Gran Canaria,12691312
2008,2008,2,Pernoctaciones,ES709,Tenerife,19146213
2008,2008,2,Pernoctaciones,ES706,La Gomera,453662
2008,2008,2,Pernoctaciones,ES707,La Palma,808473
2008,2008,2,Pernoctaciones,ES703,El Hierro,43118
2008M12,2008 Diciembre,0,Estancias medias,ES70,Canarias,7.9
2008M12,2008 Diciembre,0,Estancias medias,ES708,Lanzarote,8.2
2008M12,2008 Diciembre,0,Estancias medias,ES704,Fuerteventura,9.0
2008M12,2008 Diciembre,0,Estancias medias,ES705,Gran Canaria,7.8
2008M12,2008 Diciembre,0,Estancias medias,ES709,Tenerife,7.8
2008M12,2008 Diciembre,0,Estancias medias,ES706,La Gomera,6.6
2008M12,2008 Diciembre,0,Estancias medias,ES707,La Palma,5.1
2008M12,2008 Diciembre,0,Estancias medias,ES703,El Hierro,3.5
2008M12,2008 Diciembre,1,Índice de ocupación por plazas,ES70,Canarias,60.4
2008M12,2008 Diciembre,1,Índice de ocupación por plazas,ES708,Lanzarote,50.3
2008M12,2008 Diciembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,50.9
2008M12,2008 Diciembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,65.5
2008M12,2008 Diciembre,1,Índice de ocupación por plazas,ES709,Tenerife,65.9
2008M12,2008 Diciembre,1,Índice de ocupación por plazas,ES706,La Gomera,65.1
2008M12,2008 Diciembre,1,Índice de ocupación por plazas,ES707,La Palma,36.7
2008M12,2008 Diciembre,1,Índice de ocupación por plazas,ES703,El Hierro,33.0
2008M12,2008 Diciembre,2,Pernoctaciones,ES70,Canarias,3414308
2008M12,2008 Diciembre,2,Pernoctaciones,ES708,Lanzarote,479626
2008M12,2008 Diciembre,2,Pernoctaciones,ES704,Fuerteventura,379668
2008M12,2008 Diciembre,2,Pernoctaciones,ES705,Gran Canaria,979272
2008M12,2008 Diciembre,2,Pernoctaciones,ES709,Tenerife,1489879
2008M12,2008 Diciembre,2,Pernoctaciones,ES706,La Gomera,34269
2008M12,2008 Diciembre,2,Pernoctaciones,ES707,La Palma,48447
2008M12,2008 Diciembre,2,Pernoctaciones,ES703,El Hierro,3147
2008M11,2008 Noviembre,0,Estancias medias,ES70,Canarias,7.7
2008M11,2008 Noviembre,0,Estancias medias,ES708,Lanzarote,7.9
2008M11,2008 Noviembre,0,Estancias medias,ES704,Fuerteventura,9.0
2008M11,2008 Noviembre,0,Estancias medias,ES705,Gran Canaria,7.4
2008M11,2008 Noviembre,0,Estancias medias,ES709,Tenerife,7.5
2008M11,2008 Noviembre,0,Estancias medias,ES706,La Gomera,6.5
2008M11,2008 Noviembre,0,Estancias medias,ES707,La Palma,6.3
2008M11,2008 Noviembre,0,Estancias medias,ES703,El Hierro,3.0
2008M11,2008 Noviembre,1,Índice de ocupación por plazas,ES70,Canarias,67.8
2008M11,2008 Noviembre,1,Índice de ocupación por plazas,ES708,Lanzarote,60.6
2008M11,2008 Noviembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,64.0
2008M11,2008 Noviembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,71.7
2008M11,2008 Noviembre,1,Índice de ocupación por plazas,ES709,Tenerife,70.5
2008M11,2008 Noviembre,1,Índice de ocupación por plazas,ES706,La Gomera,79.3
2008M11,2008 Noviembre,1,Índice de ocupación por plazas,ES707,La Palma,47.9
2008M11,2008 Noviembre,1,Índice de ocupación por plazas,ES703,El Hierro,30.9
2008M11,2008 Noviembre,2,Pernoctaciones,ES70,Canarias,3702038
2008M11,2008 Noviembre,2,Pernoctaciones,ES708,Lanzarote,559656
2008M11,2008 Noviembre,2,Pernoctaciones,ES704,Fuerteventura,463832
2008M11,2008 Noviembre,2,Pernoctaciones,ES705,Gran Canaria,1034876
2008M11,2008 Noviembre,2,Pernoctaciones,ES709,Tenerife,1539174
2008M11,2008 Noviembre,2,Pernoctaciones,ES706,La Gomera,40381
2008M11,2008 Noviembre,2,Pernoctaciones,ES707,La Palma,61260
2008M11,2008 Noviembre,2,Pernoctaciones,ES703,El Hierro,2859
2008M10,2008 Octubre,0,Estancias medias,ES70,Canarias,7.5
2008M10,2008 Octubre,0,Estancias medias,ES708,Lanzarote,7.8
2008M10,2008 Octubre,0,Estancias medias,ES704,Fuerteventura,9.7
2008M10,2008 Octubre,0,Estancias medias,ES705,Gran Canaria,7.4
2008M10,2008 Octubre,0,Estancias medias,ES709,Tenerife,7.1
2008M10,2008 Octubre,0,Estancias medias,ES706,La Gomera,6.4
2008M10,2008 Octubre,0,Estancias medias,ES707,La Palma,5.1
2008M10,2008 Octubre,0,Estancias medias,ES703,El Hierro,2.8
2008M10,2008 Octubre,1,Índice de ocupación por plazas,ES70,Canarias,66.7
2008M10,2008 Octubre,1,Índice de ocupación por plazas,ES708,Lanzarote,60.2
2008M10,2008 Octubre,1,Índice de ocupación por plazas,ES704,Fuerteventura,72.0
2008M10,2008 Octubre,1,Índice de ocupación por plazas,ES705,Gran Canaria,69.9
2008M10,2008 Octubre,1,Índice de ocupación por plazas,ES709,Tenerife,67.2
2008M10,2008 Octubre,1,Índice de ocupación por plazas,ES706,La Gomera,73.9
2008M10,2008 Octubre,1,Índice de ocupación por plazas,ES707,La Palma,40.9
2008M10,2008 Octubre,1,Índice de ocupación por plazas,ES703,El Hierro,32.6
2008M10,2008 Octubre,2,Pernoctaciones,ES70,Canarias,3759873
2008M10,2008 Octubre,2,Pernoctaciones,ES708,Lanzarote,594622
2008M10,2008 Octubre,2,Pernoctaciones,ES704,Fuerteventura,539336
2008M10,2008 Octubre,2,Pernoctaciones,ES705,Gran Canaria,1015728
2008M10,2008 Octubre,2,Pernoctaciones,ES709,Tenerife,1514218
2008M10,2008 Octubre,2,Pernoctaciones,ES706,La Gomera,38893
2008M10,2008 Octubre,2,Pernoctaciones,ES707,La Palma,53966
2008M10,2008 Octubre,2,Pernoctaciones,ES703,El Hierro,3110
2008M09,2008 Septiembre,0,Estancias medias,ES70,Canarias,7.9
2008M09,2008 Septiembre,0,Estancias medias,ES708,Lanzarote,8.4
2008M09,2008 Septiembre,0,Estancias medias,ES704,Fuerteventura,9.7
2008M09,2008 Septiembre,0,Estancias medias,ES705,Gran Canaria,7.9
2008M09,2008 Septiembre,0,Estancias medias,ES709,Tenerife,7.5
2008M09,2008 Septiembre,0,Estancias medias,ES706,La Gomera,5.2
2008M09,2008 Septiembre,0,Estancias medias,ES707,La Palma,5.3
2008M09,2008 Septiembre,0,Estancias medias,ES703,El Hierro,3.8
2008M09,2008 Septiembre,1,Índice de ocupación por plazas,ES70,Canarias,69.1
2008M09,2008 Septiembre,1,Índice de ocupación por plazas,ES708,Lanzarote,67.8
2008M09,2008 Septiembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,75.7
2008M09,2008 Septiembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,71.5
2008M09,2008 Septiembre,1,Índice de ocupación por plazas,ES709,Tenerife,66.8
2008M09,2008 Septiembre,1,Índice de ocupación por plazas,ES706,La Gomera,64.8
2008M09,2008 Septiembre,1,Índice de ocupación por plazas,ES707,La Palma,56.2
2008M09,2008 Septiembre,1,Índice de ocupación por plazas,ES703,El Hierro,47.0
2008M09,2008 Septiembre,2,Pernoctaciones,ES70,Canarias,3782263
2008M09,2008 Septiembre,2,Pernoctaciones,ES708,Lanzarote,659110
2008M09,2008 Septiembre,2,Pernoctaciones,ES704,Fuerteventura,548722
2008M09,2008 Septiembre,2,Pernoctaciones,ES705,Gran Canaria,997152
2008M09,2008 Septiembre,2,Pernoctaciones,ES709,Tenerife,1468095
2008M09,2008 Septiembre,2,Pernoctaciones,ES706,La Gomera,32996
2008M09,2008 Septiembre,2,Pernoctaciones,ES707,La Palma,71845
2008M09,2008 Septiembre,2,Pernoctaciones,ES703,El Hierro,4343
2008M08,2008 Agosto,0,Estancias medias,ES70,Canarias,8.0
2008M08,2008 Agosto,0,Estancias medias,ES708,Lanzarote,8.7
2008M08,2008 Agosto,0,Estancias medias,ES704,Fuerteventura,9.8
2008M08,2008 Agosto,0,Estancias medias,ES705,Gran Canaria,8.2
2008M08,2008 Agosto,0,Estancias medias,ES709,Tenerife,7.4
2008M08,2008 Agosto,0,Estancias medias,ES706,La Gomera,5.8
2008M08,2008 Agosto,0,Estancias medias,ES707,La Palma,5.9
2008M08,2008 Agosto,0,Estancias medias,ES703,El Hierro,3.4
2008M08,2008 Agosto,1,Índice de ocupación por plazas,ES70,Canarias,86.1
2008M08,2008 Agosto,1,Índice de ocupación por plazas,ES708,Lanzarote,88.7
2008M08,2008 Agosto,1,Índice de ocupación por plazas,ES704,Fuerteventura,91.3
2008M08,2008 Agosto,1,Índice de ocupación por plazas,ES705,Gran Canaria,86.9
2008M08,2008 Agosto,1,Índice de ocupación por plazas,ES709,Tenerife,83.0
2008M08,2008 Agosto,1,Índice de ocupación por plazas,ES706,La Gomera,81.7
2008M08,2008 Agosto,1,Índice de ocupación por plazas,ES707,La Palma,84.1
2008M08,2008 Agosto,1,Índice de ocupación por plazas,ES703,El Hierro,60.8
2008M08,2008 Agosto,2,Pernoctaciones,ES70,Canarias,4881711
2008M08,2008 Agosto,2,Pernoctaciones,ES708,Lanzarote,902078
2008M08,2008 Agosto,2,Pernoctaciones,ES704,Fuerteventura,683313
2008M08,2008 Agosto,2,Pernoctaciones,ES705,Gran Canaria,1252132
2008M08,2008 Agosto,2,Pernoctaciones,ES709,Tenerife,1883933
2008M08,2008 Agosto,2,Pernoctaciones,ES706,La Gomera,43023
2008M08,2008 Agosto,2,Pernoctaciones,ES707,La Palma,110994
2008M08,2008 Agosto,2,Pernoctaciones,ES703,El Hierro,6238
2008M07,2008 Julio,0,Estancias medias,ES70,Canarias,8.3
2008M07,2008 Julio,0,Estancias medias,ES708,Lanzarote,9.2
2008M07,2008 Julio,0,Estancias medias,ES704,Fuerteventura,10.7
2008M07,2008 Julio,0,Estancias medias,ES705,Gran Canaria,8.0
2008M07,2008 Julio,0,Estancias medias,ES709,Tenerife,7.8
2008M07,2008 Julio,0,Estancias medias,ES706,La Gomera,5.8
2008M07,2008 Julio,0,Estancias medias,ES707,La Palma,6.4
2008M07,2008 Julio,0,Estancias medias,ES703,El Hierro,3.3
2008M07,2008 Julio,1,Índice de ocupación por plazas,ES70,Canarias,78.4
2008M07,2008 Julio,1,Índice de ocupación por plazas,ES708,Lanzarote,85.7
2008M07,2008 Julio,1,Índice de ocupación por plazas,ES704,Fuerteventura,83.7
2008M07,2008 Julio,1,Índice de ocupación por plazas,ES705,Gran Canaria,77.9
2008M07,2008 Julio,1,Índice de ocupación por plazas,ES709,Tenerife,75.3
2008M07,2008 Julio,1,Índice de ocupación por plazas,ES706,La Gomera,68.1
2008M07,2008 Julio,1,Índice de ocupación por plazas,ES707,La Palma,59.2
2008M07,2008 Julio,1,Índice de ocupación por plazas,ES703,El Hierro,40.6
2008M07,2008 Julio,2,Pernoctaciones,ES70,Canarias,4384194
2008M07,2008 Julio,2,Pernoctaciones,ES708,Lanzarote,855554
2008M07,2008 Julio,2,Pernoctaciones,ES704,Fuerteventura,626345
2008M07,2008 Julio,2,Pernoctaciones,ES705,Gran Canaria,1115821
2008M07,2008 Julio,2,Pernoctaciones,ES709,Tenerife,1670670
2008M07,2008 Julio,2,Pernoctaciones,ES706,La Gomera,35866
2008M07,2008 Julio,2,Pernoctaciones,ES707,La Palma,75846
2008M07,2008 Julio,2,Pernoctaciones,ES703,El Hierro,4092
2008M06,2008 Junio,0,Estancias medias,ES70,Canarias,7.6
2008M06,2008 Junio,0,Estancias medias,ES708,Lanzarote,7.8
2008M06,2008 Junio,0,Estancias medias,ES704,Fuerteventura,9.5
2008M06,2008 Junio,0,Estancias medias,ES705,Gran Canaria,7.2
2008M06,2008 Junio,0,Estancias medias,ES709,Tenerife,7.4
2008M06,2008 Junio,0,Estancias medias,ES706,La Gomera,4.9
2008M06,2008 Junio,0,Estancias medias,ES707,La Palma,5.4
2008M06,2008 Junio,0,Estancias medias,ES703,El Hierro,3.1
2008M06,2008 Junio,1,Índice de ocupación por plazas,ES70,Canarias,67.1
2008M06,2008 Junio,1,Índice de ocupación por plazas,ES708,Lanzarote,66.1
2008M06,2008 Junio,1,Índice de ocupación por plazas,ES704,Fuerteventura,74.0
2008M06,2008 Junio,1,Índice de ocupación por plazas,ES705,Gran Canaria,68.0
2008M06,2008 Junio,1,Índice de ocupación por plazas,ES709,Tenerife,66.7
2008M06,2008 Junio,1,Índice de ocupación por plazas,ES706,La Gomera,49.6
2008M06,2008 Junio,1,Índice de ocupación por plazas,ES707,La Palma,40.8
2008M06,2008 Junio,1,Índice de ocupación por plazas,ES703,El Hierro,33.9
2008M06,2008 Junio,2,Pernoctaciones,ES70,Canarias,3579373
2008M06,2008 Junio,2,Pernoctaciones,ES708,Lanzarote,627065
2008M06,2008 Junio,2,Pernoctaciones,ES704,Fuerteventura,536215
2008M06,2008 Junio,2,Pernoctaciones,ES705,Gran Canaria,922273
2008M06,2008 Junio,2,Pernoctaciones,ES709,Tenerife,1414596
2008M06,2008 Junio,2,Pernoctaciones,ES706,La Gomera,25260
2008M06,2008 Junio,2,Pernoctaciones,ES707,La Palma,50655
2008M06,2008 Junio,2,Pernoctaciones,ES703,El Hierro,3309
2008M05,2008 Mayo,0,Estancias medias,ES70,Canarias,7.1
2008M05,2008 Mayo,0,Estancias medias,ES708,Lanzarote,7.6
2008M05,2008 Mayo,0,Estancias medias,ES704,Fuerteventura,8.8
2008M05,2008 Mayo,0,Estancias medias,ES705,Gran Canaria,7.2
2008M05,2008 Mayo,0,Estancias medias,ES709,Tenerife,6.7
2008M05,2008 Mayo,0,Estancias medias,ES706,La Gomera,5.5
2008M05,2008 Mayo,0,Estancias medias,ES707,La Palma,5.2
2008M05,2008 Mayo,0,Estancias medias,ES703,El Hierro,2.8
2008M05,2008 Mayo,1,Índice de ocupación por plazas,ES70,Canarias,64.5
2008M05,2008 Mayo,1,Índice de ocupación por plazas,ES708,Lanzarote,56.7
2008M05,2008 Mayo,1,Índice de ocupación por plazas,ES704,Fuerteventura,65.9
2008M05,2008 Mayo,1,Índice de ocupación por plazas,ES705,Gran Canaria,67.9
2008M05,2008 Mayo,1,Índice de ocupación por plazas,ES709,Tenerife,66.5
2008M05,2008 Mayo,1,Índice de ocupación por plazas,ES706,La Gomera,66.7
2008M05,2008 Mayo,1,Índice de ocupación por plazas,ES707,La Palma,45.3
2008M05,2008 Mayo,1,Índice de ocupación por plazas,ES703,El Hierro,29.6
2008M05,2008 Mayo,2,Pernoctaciones,ES70,Canarias,3515959
2008M05,2008 Mayo,2,Pernoctaciones,ES708,Lanzarote,541294
2008M05,2008 Mayo,2,Pernoctaciones,ES704,Fuerteventura,487237
2008M05,2008 Mayo,2,Pernoctaciones,ES705,Gran Canaria,949362
2008M05,2008 Mayo,2,Pernoctaciones,ES709,Tenerife,1441936
2008M05,2008 Mayo,2,Pernoctaciones,ES706,La Gomera,35128
2008M05,2008 Mayo,2,Pernoctaciones,ES707,La Palma,58023
2008M05,2008 Mayo,2,Pernoctaciones,ES703,El Hierro,2979
2008M04,2008 Abril,0,Estancias medias,ES70,Canarias,7.7
2008M04,2008 Abril,0,Estancias medias,ES708,Lanzarote,8.4
2008M04,2008 Abril,0,Estancias medias,ES704,Fuerteventura,9.9
2008M04,2008 Abril,0,Estancias medias,ES705,Gran Canaria,7.0
2008M04,2008 Abril,0,Estancias medias,ES709,Tenerife,7.5
2008M04,2008 Abril,0,Estancias medias,ES706,La Gomera,5.9
2008M04,2008 Abril,0,Estancias medias,ES707,La Palma,5.6
2008M04,2008 Abril,0,Estancias medias,ES703,El Hierro,3.6
2008M04,2008 Abril,1,Índice de ocupación por plazas,ES70,Canarias,71.2
2008M04,2008 Abril,1,Índice de ocupación por plazas,ES708,Lanzarote,64.4
2008M04,2008 Abril,1,Índice de ocupación por plazas,ES704,Fuerteventura,71.8
2008M04,2008 Abril,1,Índice de ocupación por plazas,ES705,Gran Canaria,69.6
2008M04,2008 Abril,1,Índice de ocupación por plazas,ES709,Tenerife,76.2
2008M04,2008 Abril,1,Índice de ocupación por plazas,ES706,La Gomera,73.4
2008M04,2008 Abril,1,Índice de ocupación por plazas,ES707,La Palma,53.8
2008M04,2008 Abril,1,Índice de ocupación por plazas,ES703,El Hierro,35.2
2008M04,2008 Abril,2,Pernoctaciones,ES70,Canarias,3796796
2008M04,2008 Abril,2,Pernoctaciones,ES708,Lanzarote,595673
2008M04,2008 Abril,2,Pernoctaciones,ES704,Fuerteventura,514236
2008M04,2008 Abril,2,Pernoctaciones,ES705,Gran Canaria,961111
2008M04,2008 Abril,2,Pernoctaciones,ES709,Tenerife,1618107
2008M04,2008 Abril,2,Pernoctaciones,ES706,La Gomera,37403
2008M04,2008 Abril,2,Pernoctaciones,ES707,La Palma,66727
2008M04,2008 Abril,2,Pernoctaciones,ES703,El Hierro,3539
2008M03,2008 Marzo,0,Estancias medias,ES70,Canarias,7.5
2008M03,2008 Marzo,0,Estancias medias,ES708,Lanzarote,8.1
2008M03,2008 Marzo,0,Estancias medias,ES704,Fuerteventura,9.0
2008M03,2008 Marzo,0,Estancias medias,ES705,Gran Canaria,7.1
2008M03,2008 Marzo,0,Estancias medias,ES709,Tenerife,7.3
2008M03,2008 Marzo,0,Estancias medias,ES706,La Gomera,6.5
2008M03,2008 Marzo,0,Estancias medias,ES707,La Palma,6.3
2008M03,2008 Marzo,0,Estancias medias,ES703,El Hierro,3.5
2008M03,2008 Marzo,1,Índice de ocupación por plazas,ES70,Canarias,77.5
2008M03,2008 Marzo,1,Índice de ocupación por plazas,ES708,Lanzarote,71.7
2008M03,2008 Marzo,1,Índice de ocupación por plazas,ES704,Fuerteventura,73.5
